model,model_type,condition,sentence,lexical_unit,gold_frame,prediction,correct,error_type
flan_t5_small,small_instruction_model,zero_shot,"`` Rhode Island is preparing itself for a major hurricane or other natural disaster , state and local officials testified at a field hearing of the Senate Homeland Security Committee Thursday , including establishing interoperable communications systems and community evacuation plans .",prepare,Activity_prepare,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,[ Mississippi ] National Guard Prepares For Hurricane Season [ and Chemical Terrorism ],prepare,Activity_prepare,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,Paula_Zahn : Today President Bush unveiled a seven point one billion dollar plan to prepare for a possible flu pandemic .,prepare,Activity_prepare,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .",prepare,Activity_prepare,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,So you are now ready to go rabbiting .,ready,Activity_ready_state,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"He was worried about what the cell was planning , thought they were going too far and he was almost ready to come over . ''",ready,Activity_ready_state,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"He was mean of temper , ever ready for fisti-cuffs with all and sundry ; was fond of gambling on horses , dogs and cards ; would spend a lot of money drinking with his mates ; but would begrudge paying his small contribution to the upkeep of our home .",ready,Activity_ready_state,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"We are always ready to assist and advise in the development of video film for your products and company , where none is available .",ready,Activity_ready_state,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"` As you can see , I 'm not quite ready .",ready,Activity_ready_state,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"The knight must be ready to fight hard when his prince required it of him ; he must never desert ; nor must he refuse to fight for the common good ; and , above all , he must fight fearlessly .",ready,Activity_ready_state,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,I suggest you keep an eye on breeding pairs and be ready to move the female out if things get rough .,ready,Activity_ready_state,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,Their pay levels are threatened as they become unable to control the supply of labour into their profession : there is always a ` reserve army '' of suitably qualified workers ready to step into their jobs .,ready,Activity_ready_state,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,After that we will be ready to look at specific policies in more detail .,ready,Activity_ready_state,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,zero_shot,"We were very , very angry and more than ready for a fight .",ready,Activity_ready_state,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,Aung San renewed his appeal to Nu to come in .,renew,Activity_resume,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"All sides of the distributive coal trade in Britain renew their plea made on behalf of their customers , to the Chancellor before the budget , not to create hardship by taxing warmth .",renew,Activity_resume,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,At the same time West German leaders renewed their pressure on the East German regime to follow Mikhail Gorbachev 's advice and bring in glasnost and perestroika .,renew,Activity_resume,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,At the end of November guerrillas renewed their attacks on the wealthy suburbs of Escalón and San Benito and fighting also took place on the flanks of the San Salvador and Guazapa volcanos outside the capital .,renew,Activity_resume,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"In the debate referred to , the senior judges renewed their attack .",renew,Activity_resume,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,zero_shot,The RSNC is using the report to renew demands on Environment Secretary Michael Heseltine for urgent action to curb the over-exploitation of rivers .,renew,Activity_resume,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,In May 1990 the government renewed protests to Romania about pollution in Ruse by chlorine gas from the neighbouring Romanian town of Giurgiu .,renew,Activity_resume,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"On these occasions Alison gave Franca some embarrassed or ` significant "" looks , but did not renew attempts to have a talk about the ` situation "" .",renew,Activity_resume,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"It would not be surprising if Malcolm renewed his efforts c.1016--18 , considering the likely state of England at the time , and Cnut could well have acted against him once free to do so .",renew,Activity_resume,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"In pursuit of this , he renewed his efforts to get new players , and was rewarded with two promising youngsters , outside-right Bainbridge , from Seaton Delaval , and inside-right Price , from Worksop .",renew,Activity_resume,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,We will start in our first parliamentary session with a Freedom of Information Act which will open up government to the people .,start,Activity_start,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,zero_shot,Dougal started with the body .,start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,Follow-up testing has been started with a questionnaire being sent to past course delegates to check their continued understanding of food safety requirements .,start,Activity_start,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,zero_shot,Rostov started to walk towards the door .,start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"Penelope choked on her pudding and started to cry , angry , uncontrollable tears .",start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"Fribble started to speak again , but received such a blazing look from Fael-Inis that he subsided .",start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,Gary Kilpartrick has now started working with YWAM in Switzerland .,start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"Luce shivered , her imagination suddenly starting to work overtime .",start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"Then the girl , Dolly , suddenly started to caper .",start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,Well the council started then and they took on machines of their own .,start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"After all , I 'd only just stopped doing my paper-round and I heard them talking about headlong stuff I never knew about before : abortions , heroin , Sylvia Plath , prostitution .",stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,zero_shot,"Oh , if only she could stop crying …",stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"To take one example , if Britain stopped burning fossil fuels altogether , the world 's output of carbon dioxide -- some 6 billion tonnes a year -- would fall by only 160 m tonnes .",stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,zero_shot,The Office has stopped subsidising one-day energy surveys for industry and commerce and there is little accessible public information .,stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,He stopped buying them for her when they got married .,stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,Social services have stopped paying a £30 attendance allowance for Becky to go to Southampton once every two months for treatment .,stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,The little boy stopped crying .,stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,They had almost stopped resuscitating him on the grounds that the doctor had n't remembered his diagnosis .,stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,""" And then , about four months ago , Mr. Andrew stopped coming to the office .",stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,zero_shot,"I stopped smoking two years ago and I stopped doing all the silly drugs and drink nearly six years ago , so you naturally gravitate towards quite a healthy diet .",stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,guided,"Jamie Hill , prosecuting , said Stevenson and a friend took a Nova car from North Skelton and abandoned it in Nottingham .",abandon,Abandonment,UNKNOWN,False,unknown_prediction
